Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
L56356,0,297.8,308.9,1518,40.4,2,0,0,0,0,0,0
L56357,0,297.9,309.1,1504,43.0,4,0,0,0,0,0,0
L56358,0,297.8,309.0,1340,56.9,6,0,0,0,0,0,0
H38593,2,297.9,309.1,1435,44.7,8,0,0,0,0,0,0
L56360,0,297.9,309.1,1507,36.9,13,0,0,0,0,0,0
L56361,0,297.9,309.1,1521,36.1,15,0,0,0,0,0,0
M24042,1,297.8,309.0,1576,45.0,17,0,0,0,0,0,0
L56363,0,297.9,309.1,1543,36.6,20,0,0,0,0,0,0
L56364,0,298.0,309.2,1665,36.6,22,0,0,0,0,0,0
L56365,0,297.9,309.1,1442,50.3,24,0,0,0,0,0,0
L56366,0,297.9,309.0,1629,29.0,26,0,0,0,0,0,0
L56367,0,297.9,309.0,1379,47.3,28,0,0,0,0,0,0
L56368,0,297.9,309.0,1502,40.2,30,0,0,0,0,0,0
L56369,0,297.9,309.1,1595,32.0,32,0,0,0,0,0,0
M24050,1,298.0,309.0,1439,38.5,34,0,0,0,0,0,0
M24051,1,297.9,309.0,1970,21.6,37,0,0,0,0,0,0
L56372,0,297.9,309.0,1562,35.8,40,0,0,0,0,0,0
M24053,1,297.9,309.0,1530,40.9,42,0,0,0,0,0,0
L56374,0,297.9,308.9,1393,40.6,45,0,0,0,0,0,0
L56375,0,297.9,309.0,1532,37.6,47,0,0,0,0,0,0
L56376,0,298.0,308.9,1607,37.7,49,0,0,0,0,0,0
M24057,1,297.9,308.8,1469,49.0,51,0,0,0,0,0,0
M24058,1,297.9,308.8,1538,37.6,54,0,0,0,0,0,0
L56379,0,297.9,308.8,1613,31.4,57,0,0,0,0,0,0
M24060,1,297.9,308.8,1602,32.1,59,0,0,0,0,0,0
L56381,0,297.8,308.7,1404,44.2,62,0,0,0,0,0,0
L56382,0,297.8,308.8,1548,36.9,64,0,0,0,0,0,0
L56383,0,297.8,308.8,1559,35.2,66,0,0,0,0,0,0
L56384,0,297.8,308.8,1621,36.1,68,0,0,0,0,0,0
L56385,0,297.8,308.8,1579,32.9,70,0,0,0,0,0,0
M24066,1,297.9,308.9,1547,44.0,72,0,0,0,0,0,0
L56387,0,297.9,308.8,1386,48.6,75,0,0,0,0,0,0
L56388,0,298.0,308.9,1406,40.9,77,0,0,0,0,0,0
M24069,1,298.0,309.0,1393,55.9,79,0,0,0,0,0,0
M24070,1,297.9,309.0,2456,13.9,82,0,0,0,0,0,0
M24071,1,298.0,309.0,1409,49.1,85,0,0,0,0,0,0
L56392,0,298.0,308.9,1390,53.9,88,0,0,0,0,0,0
L56393,0,298.0,309.0,1679,32.4,90,0,0,0,0,0,0
L56394,0,298.0,308.9,1508,37.1,92,0,0,0,0,0,0
L56395,0,297.9,308.8,1681,31.7,94,0,0,0,0,0,0
H38630,2,297.7,308.8,1469,43.7,96,0,0,0,0,0,0
L56397,0,297.8,308.8,1421,49.6,101,0,0,0,0,0,0
L56398,0,297.7,308.8,1354,50.2,103,0,0,0,0,0,0
M24079,1,297.7,308.8,1350,57.0,105,0,0,0,0,0,0
L56400,0,297.8,308.9,1282,58.1,108,0,0,0,0,0,0
M24081,1,297.8,309.0,1675,30.0,110,0,0,0,0,0,0
M24082,1,297.9,309.0,1525,38.5,113,0,0,0,0,0,0
L56403,0,297.9,309.0,1382,43.9,116,0,0,0,0,0,0
L56404,0,297.9,309.0,1450,46.8,118,0,0,0,0,0,0
L56405,0,298.0,309.1,1820,23.6,120,0,0,0,0,0,0
L56406,0,298.0,309.1,1822,23.5,122,0,0,0,0,0,0
L56407,0,298.0,309.1,1473,44.3,124,0,0,0,0,0,0
M24088,1,298.1,309.1,1572,37.5,126,0,0,0,0,0,0
M24089,1,298.1,309.0,2042,17.8,129,0,0,0,0,0,0
L56410,0,298.2,309.2,1922,22.6,132,0,0,0,0,0,0
L56411,0,298.2,309.1,1539,36.5,134,0,0,0,0,0,0
L56412,0,298.2,309.1,1350,52.0,136,0,0,0,0,0,0
L56413,0,298.3,309.1,1403,45.1,138,0,0,0,0,0,0
L56414,0,298.3,309.1,1904,20.3,140,0,0,0,0,0,0
M24095,1,298.2,308.9,1592,35.2,142,0,0,0,0,0,0
L56416,0,298.1,308.7,1556,31.6,145,0,0,0,0,0,0
M24097,1,298.1,308.8,1811,25.4,147,0,0,0,0,0,0
M24098,1,298.2,308.8,1456,41.2,150,0,0,0,0,0,0
H38653,2,298.2,308.8,1436,51.9,153,0,0,0,0,0,0
M24100,1,298.1,308.7,1362,49.6,158,0,0,0,0,0,0
L56421,0,298.1,308.7,1683,29.1,161,0,0,0,0,0,0
M24102,1,298.2,308.7,1269,60.9,163,0,0,0,0,0,0
L56423,0,298.3,308.8,1454,49.0,166,0,0,0,0,0,0
L56424,0,298.3,308.8,1767,27.3,168,0,0,0,0,0,0
L56425,0,298.3,308.9,1708,27.3,170,0,0,0,0,0,0
L56426,0,298.3,308.9,1862,27.0,172,0,0,0,0,0,0
L56427,0,298.3,308.9,1695,30.7,174,0,0,0,0,0,0
M24108,1,298.3,309.1,1488,40.6,176,0,0,0,0,0,0
L56429,0,298.3,309.0,1657,32.2,179,0,0,0,0,0,0
H38664,2,298.3,309.0,1823,25.9,181,0,0,0,0,0,0
M24111,1,298.2,309.1,1651,28.8,186,0,0,0,0,0,0
M24112,1,298.1,309.0,1533,36.1,189,0,0,0,0,0,0
M24113,1,298.2,309.0,1508,40.5,192,0,0,0,0,0,0
L56434,0,298.3,309.1,1616,31.1,195,0,0,0,0,0,0
L56435,0,298.2,309.0,1651,31.5,197,0,0,0,0,0,0
L56436,0,298.2,309.1,1569,35.2,199,0,0,0,0,0,0
M24117,1,298.3,309.1,1296,58.7,201,0,0,0,0,0,0
H38672,2,298.3,309.0,1379,43.2,0,0,0,0,0,0,0
M24119,1,298.2,309.0,1694,28.0,5,0,0,0,0,0,0
L56440,0,298.2,309.0,1377,57.8,8,0,0,0,0,0,0
H38675,2,298.3,309.0,1470,38.4,10,0,0,0,0,0,0
M24122,1,298.3,309.1,1404,47.0,15,0,0,0,0,0,0
L56443,0,298.3,309.1,1593,40.1,18,0,0,0,0,0,0
M24124,1,298.3,309.0,1526,36.9,20,0,0,0,0,0,0
M24125,1,298.3,308.9,1390,49.7,23,0,0,0,0,0,0
L56446,0,298.2,308.9,1737,25.5,26,0,0,0,0,0,0
L56447,0,298.2,308.8,1362,57.3,28,0,0,0,0,0,0
L56448,0,298.2,308.8,1666,31.5,30,0,0,0,0,0,0
L56449,0,298.2,308.8,1354,60.9,32,0,0,0,0,0,0
L56450,0,298.2,308.8,1302,60.4,34,0,0,0,0,0,0
L56451,0,298.2,308.7,1991,20.5,36,0,0,0,0,0,0
L56452,0,298.2,308.6,1353,54.1,38,0,0,0,0,0,0
H38687,2,298.2,308.7,1520,35.7,40,0,0,0,0,0,0
L56454,0,298.2,308.7,1428,54.9,45,0,0,0,0,0,0
L56455,0,298.2,308.7,1605,29.4,47,0,0,0,0,0,0
L56456,0,298.1,308.7,1691,30.3,49,0,0,0,0,0,0
L56457,0,298.2,308.7,1447,48.4,51,0,0,0,0,0,0
H38692,2,298.2,308.8,1606,39.9,53,0,0,0,0,0,0
M24139,1,298.2,308.8,1645,28.2,58,0,0,0,0,0,0
H38694,2,298.2,308.8,1470,43.3,61,0,0,0,0,0,0
L56461,0,298.2,308.9,1336,45.0,66,0,0,0,0,0,0
M24142,1,298.2,308.9,1414,44.3,68,0,0,0,0,0,0
M24143,1,298.3,309.0,1802,27.5,71,0,0,0,0,0,0
L56464,0,298.2,308.9,1683,31.7,74,0,0,0,0,0,0
M24145,1,298.2,309.0,1410,47.6,76,0,0,0,0,0,0
L56466,0,298.2,308.9,1605,32.0,79,0,0,0,0,0,0
L56467,0,298.2,308.9,1709,28.1,81,0,0,0,0,0,0
L56468,0,298.2,308.9,1444,53.1,83,0,0,0,0,0,0
L56469,0,298.2,308.9,1367,45.0,85,0,0,0,0,0,0
L56470,0,298.2,309.0,1418,44.2,87,0,0,0,0,0,0
L56471,0,298.2,309.0,1353,57.8,89,0,0,0,0,0,0
L56472,0,298.2,309.0,1643,34.1,91,0,0,0,0,0,0
L56473,0,298.3,309.1,1437,38.0,93,0,0,0,0,0,0
L56474,0,298.1,309.0,1437,36.2,95,0,0,0,0,0,0
M24155,1,298.2,309.0,1413,47.9,97,0,0,0,0,0,0
H38710,2,298.2,309.0,1524,39.1,100,0,0,0,0,0,0
M24157,1,298.1,308.9,1479,43.4,105,0,0,0,0,0,0
L56478,0,298.1,308.9,1313,50.6,108,0,0,0,0,0,0
M24159,1,298.1,308.9,1335,50.4,110,0,0,0,0,0,0
L56480,0,298.1,308.9,1367,41.9,113,0,0,0,0,0,0
M24161,1,298.1,308.9,1459,50.3,115,0,0,0,0,0,0
M24162,1,298.1,308.9,1804,25.1,118,0,0,0,0,0,0
L56483,0,298.2,309.0,1491,38.3,121,0,0,0,0,0,0
L56484,0,298.3,309.1,1537,43.0,123,0,0,0,0,0,0
H38719,2,298.3,309.1,1646,30.2,125,0,0,0,0,0,0
M24166,1,298.3,309.2,1783,28.3,130,0,0,0,0,0,0
L56487,0,298.3,309.1,1395,49.8,133,0,0,0,0,0,0
L56488,0,298.4,309.1,1423,48.0,135,0,0,0,0,0,0
L56489,0,298.3,309.2,1562,37.6,137,0,0,0,0,0,0
L56490,0,298.4,309.3,1549,40.8,139,0,0,0,0,0,0
L56491,0,298.4,309.4,1540,43.2,141,0,0,0,0,0,0
H38726,2,298.5,309.4,1573,33.6,143,0,0,0,0,0,0
L56493,0,298.5,309.4,1418,45.1,148,0,0,0,0,0,0
M24174,1,298.5,309.4,1565,33.7,150,0,0,0,0,0,0
L56495,0,298.5,309.5,1569,41.0,153,0,0,0,0,0,0
H38730,2,298.5,309.4,1417,41.2,155,0,0,0,0,0,0
L56497,0,298.5,309.5,1480,38.1,160,0,0,0,0,0,0
L56498,0,298.5,309.4,1364,44.5,162,0,0,0,0,0,0
L56499,0,298.5,309.4,1911,21.5,164,0,0,0,0,0,0
L56500,0,298.4,309.3,1409,43.1,166,0,0,0,0,0,0
L56501,0,298.4,309.2,1335,53.5,168,0,0,0,0,0,0
M24182,1,298.5,309.3,1512,38.1,170,0,0,0,0,0,0
L56503,0,298.6,309.4,1447,40.2,173,0,0,0,0,0,0
L56504,0,298.6,309.3,1537,37.6,175,0,0,0,0,0,0
M24185,1,298.6,309.3,1510,40.8,177,0,0,0,0,0,0
L56506,0,298.6,309.3,1677,31.2,180,0,0,0,0,0,0
L56507,0,298.5,309.2,1504,33.7,182,0,0,0,0,0,0
H38742,2,298.5,309.1,2051,19.0,184,0,0,0,0,0,0
L56509,0,298.5,309.1,1474,41.3,189,0,0,0,0,0,0
M24190,1,298.4,309.0,1507,36.1,191,0,0,0,0,0,0
L56511,0,298.4,308.9,1496,37.9,194,0,0,0,0,0,0
M24192,1,298.5,309.0,1921,22.0,196,0,0,0,0,0,0
L56513,0,298.5,309.0,1450,40.5,199,0,0,0,0,0,0
L56514,0,298.4,308.9,1402,44.8,201,0,0,0,0,0,0
L56515,0,298.4,308.9,1501,50.0,203,0,0,0,0,0,0
L56516,0,298.5,308.9,1725,31.9,205,0,0,0,0,0,0
H38751,2,298.5,308.9,1500,40.3,207,0,0,0,0,0,0
H38752,2,298.5,309.0,1531,30.8,212,0,0,0,0,0,0
L56519,0,298.5,309.0,1458,44.8,217,0,0,0,0,0,0
H38754,2,298.4,308.9,1577,37.1,0,0,0,0,0,0,0
M24201,1,298.3,308.9,1363,46.1,5,0,0,0,0,0,0
H38756,2,298.3,308.9,1706,31.8,8,0,0,0,0,0,0
M24203,1,298.3,308.8,1391,50.4,13,0,0,0,0,0,0
L56524,0,298.2,308.8,1616,33.7,16,0,0,0,0,0,0
L56525,0,298.2,308.8,1442,47.0,18,0,0,0,0,0,0
M24206,1,298.2,308.8,1626,40.4,20,0,0,0,0,0,0
M24207,1,298.2,308.7,1426,42.6,23,0,0,0,0,0,0
L56528,0,298.2,308.7,1436,49.1,26,0,0,0,0,0,0
M24209,1,298.2,308.7,1599,36.2,28,0,0,0,0,0,0
L56530,0,298.2,308.7,2186,17.8,31,0,0,0,0,0,0
L56531,0,298.3,308.8,1645,30.4,33,0,0,0,0,0,0
L56532,0,298.2,308.7,1780,27.9,35,0,0,0,0,0,0
L56533,0,298.2,308.8,1345,44.3,37,0,0,0,0,0,0
M24214,1,298.2,308.8,1607,31.9,39,0,0,0,0,0,0
L56535,0,298.3,308.9,1708,28.0,42,0,0,0,0,0,0
L56536,0,298.3,308.9,1270,52.7,44,0,0,0,0,0,0
M24217,1,298.3,308.9,1646,25.4,46,0,0,0,0,0,0
L56538,0,298.2,308.7,1407,45.1,49,0,0,0,0,0,0
M24219,1,298.1,308.7,1581,47.4,51,0,0,0,0,0,0
L56540,0,298.0,308.6,1532,42.6,54,0,0,0,0,0,0
L56541,0,298.0,308.6,1610,33.1,56,0,0,0,0,0,0
M24222,1,298.0,308.5,1682,33.0,58,0,0,0,0,0,0
L56543,0,297.9,308.5,1519,34.3,61,0,0,0,0,0,0
L56544,0,297.9,308.5,1683,28.5,63,0,0,0,0,0,0
M24225,1,298.0,308.6,1254,55.8,65,0,0,0,0,0,0
L56546,0,298.0,308.5,1461,48.0,68,0,0,0,0,0,0
L56547,0,297.9,308.5,1472,45.1,70,0,0,0,0,0,0
L56548,0,297.7,308.4,1510,38.6,72,0,0,0,0,0,0
M24229,1,297.7,308.3,1547,36.8,74,0,0,0,0,0,0
H38784,2,297.7,308.4,1418,51.9,77,0,0,0,0,0,0
L56551,0,297.7,308.4,1289,51.3,82,0,0,0,0,0,0
L56552,0,297.7,308.4,1487,41.4,84,0,0,0,0,0,0
L56553,0,297.7,308.5,1453,45.5,86,0,0,0,0,0,0
M24234,1,297.8,308.5,1466,44.7,88,0,0,0,0,0,0
H38789,2,297.7,308.4,1288,49.5,91,0,0,0,0,0,0
H38790,2,297.7,308.4,1738,27.7,96,0,0,0,0,0,0
H38791,2,297.7,308.3,1488,41.0,101,0,0,0,0,0,0
L56558,0,297.6,308.3,1816,28.8,106,0,0,0,0,0,0
L56559,0,297.5,308.2,1419,48.5,108,0,0,0,0,0,0
L56560,0,297.4,308.1,1435,45.7,110,0,0,0,0,0,0
M24241,1,297.5,308.1,1480,42.4,112,0,0,0,0,0,0
L56562,0,297.5,308.2,1610,33.6,115,0,0,0,0,0,0
H38797,2,297.5,308.1,1548,38.2,117,0,0,0,0,0,0
M24244,1,297.6,308.1,1379,57.4,122,0,0,0,0,0,0
M24245,1,297.5,308.1,1907,23.5,125,0,0,0,0,0,0
M24246,1,297.5,308.0,2033,16.7,128,0,0,0,0,0,0
H38801,2,297.4,307.9,1390,52.0,131,0,0,0,0,0,0
M24248,1,297.5,307.9,1544,37.9,136,0,0,0,0,0,0
L56569,0,297.6,308.0,1258,57.4,139,0,0,0,0,0,0
M24250,1,297.5,308.0,1560,39.0,141,0,0,0,0,0,0
H38805,2,297.6,308.2,2071,18.5,144,0,0,0,0,0,0
L56572,0,297.6,308.1,1437,46.3,149,0,0,0,0,0,0
H38807,2,297.7,308.2,1489,43.0,151,0,0,0,0,0,0
L56574,0,297.7,308.2,1334,53.0,156,0,0,0,0,0,0
L56575,0,297.7,308.2,1500,39.9,158,0,0,0,0,0,0
L56576,0,297.8,308.3,1498,47.3,160,0,0,0,0,0,0
M24257,1,297.7,308.2,1370,53.4,162,0,0,0,0,0,0
H38812,2,297.7,308.2,1526,40.1,165,0,0,0,0,0,0
L56579,0,297.8,308.3,1477,44.8,170,0,0,0,0,0,0
L56580,0,297.7,308.2,1446,43.9,172,0,0,0,0,0,0
M24261,1,297.7,308.2,1720,25.6,174,0,0,0,0,0,0
L56582,0,297.7,308.1,1734,30.7,177,0,0,0,0,0,0
L56583,0,297.7,308.1,1697,29.1,179,0,0,0,0,0,0
L56584,0,297.7,308.2,2007,19.3,181,0,0,0,0,0,0
M24265,1,297.7,308.1,1469,48.8,183,0,0,0,0,0,0
M24266,1,297.7,308.1,2189,15.6,186,0,0,0,0,0,0
L56587,0,297.8,308.3,1435,50.1,189,0,0,0,0,0,0
H38822,2,297.9,308.4,1637,34.5,191,0,0,0,0,0,0
L56589,0,298.0,308.5,1664,28.3,196,0,0,0,0,0,0
M24270,1,298.0,308.5,1666,31.0,198,0,0,0,0,0,0
L56591,0,298.0,308.5,1404,46.6,201,0,0,0,0,0,0
L56592,0,298.0,308.5,1702,26.7,203,0,0,0,0,0,0
L56593,0,298.1,308.6,1439,44.9,205,0,0,0,0,0,0
L56594,0,298.1,308.6,1354,53.9,207,1,0,0,0,1,0
M24275,1,298.2,308.7,1361,44.2,0,0,0,0,0,0,0
M24276,1,298.1,308.5,1463,45.9,3,0,0,0,0,0,0
H38831,2,298.1,308.4,1515,43.8,6,0,0,0,0,0,0
L56598,0,298.0,308.4,1432,46.2,11,0,0,0,0,0,0
L56599,0,298.0,308.4,1911,22.0,13,0,0,0,0,0,0
L56600,0,298.0,308.4,1472,42.0,15,0,0,0,0,0,0
M24281,1,298.1,308.5,1382,54.5,17,0,0,0,0,0,0
L56602,0,298.1,308.5,1665,29.6,20,0,0,0,0,0,0
L56603,0,298.1,308.5,1676,30.5,22,0,0,0,0,0,0
M24284,1,298.0,308.5,1585,33.0,24,0,0,0,0,0,0
M24285,1,298.1,308.6,1415,46.3,27,0,0,0,0,0,0
L56606,0,298.1,308.7,1341,55.7,30,0,0,0,0,0,0
L56607,0,298.2,308.8,1540,34.8,32,0,0,0,0,0,0
H38842,2,298.2,308.8,1837,28.4,34,0,0,0,0,0,0
L56609,0,298.2,308.8,1498,36.0,39,0,0,0,0,0,0
L56610,0,298.1,308.7,1671,28.8,41,0,0,0,0,0,0
L56611,0,298.0,308.6,1430,57.0,43,0,0,0,0,0,0
L56612,0,298.0,308.7,1619,40.1,45,0,0,0,0,0,0
M24293,1,298.0,308.7,1430,51.9,47,0,0,0,0,0,0
L56614,0,298.0,308.6,1626,33.3,50,0,0,0,0,0,0
L56615,0,298.0,308.7,1443,49.3,52,0,0,0,0,0,0
L56616,0,298.0,308.6,1481,42.5,54,0,0,0,0,0,0
M24297,1,298.1,308.7,1527,43.0,56,0,0,0,0,0,0
M24298,1,298.1,308.7,1315,56.8,59,0,0,0,0,0,0
M24299,1,298.1,308.8,1433,48.2,62,0,0,0,0,0,0
M24300,1,298.1,308.8,1378,53.5,65,0,0,0,0,0,0
L56621,0,298.1,308.8,1432,43.4,68,0,0,0,0,0,0
M24302,1,298.1,308.8,1394,47.9,70,0,0,0,0,0,0
H38857,2,298.0,308.8,1411,53.8,73,0,0,0,0,0,0
L56624,0,298.1,308.9,2136,15.9,78,0,0,0,0,0,0
M24305,1,298.2,309.0,1446,45.8,80,0,0,0,0,0,0
H38860,2,298.1,308.9,1388,53.5,83,0,0,0,0,0,0
M24307,1,298.1,308.9,1323,51.7,88,0,0,0,0,0,0
L56628,0,298.2,309.0,1780,29.3,91,0,0,0,0,0,0
M24309,1,298.1,308.8,1434,41.8,93,0,0,0,0,0,0
M24310,1,298.0,308.7,1494,42.6,96,0,0,0,0,0,0
H38865,2,298.0,308.7,1536,39.6,99,0,0,0,0,0,0
M24312,1,298.0,308.7,1392,53.4,104,0,0,0,0,0,0
H38867,2,298.2,309.0,1360,56.8,107,0,0,0,0,0,0
L56634,0,298.4,309.2,1583,35.4,112,0,0,0,0,0,0
L56635,0,298.5,309.2,1983,20.2,114,0,0,0,0,0,0
L56636,0,298.5,309.3,1630,33.3,116,0,0,0,0,0,0
M24317,1,298.5,309.3,1692,26.7,118,0,0,0,0,0,0
L56638,0,298.4,309.1,1417,40.6,121,0,0,0,0,0,0
L56639,0,298.4,309.1,1579,36.1,123,0,0,0,0,0,0
M24320,1,298.4,309.2,1399,45.2,125,0,0,0,0,0,0
M24321,1,298.4,309.2,1414,46.4,128,0,0,0,0,0,0
L56642,0,298.5,309.3,1570,40.1,131,0,0,0,0,0,0
M24323,1,298.5,309.3,1552,36.8,133,0,0,0,0,0,0
L56644,0,298.6,309.4,1440,48.2,136,0,0,0,0,0,0
M24325,1,298.6,309.4,1460,43.8,138,0,0,0,0,0,0
L56646,0,298.6,309.4,1471,48.0,141,0,0,0,0,0,0
L56647,0,298.6,309.3,1702,27.6,143,0,0,0,0,0,0
L56648,0,298.6,309.4,1375,55.4,145,0,0,0,0,0,0
L56649,0,298.6,309.4,1698,33.2,147,0,0,0,0,0,0
H38884,2,298.6,309.4,1439,47.1,149,0,0,0,0,0,0
M24331,1,298.6,309.4,1774,27.5,154,0,0,0,0,0,0
M24332,1,298.7,309.4,1375,48.3,157,0,0,0,0,0,0
L56653,0,298.7,309.5,1446,40.0,160,0,0,0,0,0,0
M24334,1,298.7,309.6,1455,46.8,162,0,0,0,0,0,0
L56655,0,298.8,309.6,1523,41.9,165,0,0,0,0,0,0
M24336,1,298.8,309.6,1692,31.9,167,0,0,0,0,0,0
M24337,1,298.8,309.6,1693,33.3,170,0,0,0,0,0,0
L56658,0,298.8,309.6,1890,24.0,173,0,0,0,0,0,0
H38893,2,298.9,309.6,1600,33.5,175,0,0,0,0,0,0
M24340,1,298.9,309.6,1434,43.8,180,0,0,0,0,0,0
L56661,0,298.9,309.6,1365,50.9,183,0,0,0,0,0,0
H38896,2,298.8,309.6,1309,57.4,185,0,0,0,0,0,0
H38897,2,298.9,309.6,1546,35.3,190,0,0,0,0,0,0
L56664,0,298.9,309.6,1663,33.7,195,0,0,0,0,0,0
L56665,0,298.9,309.6,1589,34.2,197,0,0,0,0,0,0
M24346,1,298.9,309.6,1472,46.0,199,0,0,0,0,0,0
L56667,0,298.9,309.6,1583,39.8,202,0,0,0,0,0,0
M24348,1,298.9,309.6,1567,34.5,204,0,0,0,0,0,0
L56669,0,298.9,309.7,1407,41.9,207,0,0,0,0,0,0
M24350,1,299.0,309.7,1418,44.7,209,0,0,0,0,0,0
M24351,1,299.0,309.7,1489,40.7,212,0,0,0,0,0,0
L56672,0,299.1,309.9,1586,36.6,215,0,0,0,0,0,0
L56673,0,299.1,309.8,1398,55.4,217,1,0,0,0,1,0
L56674,0,299.2,309.9,1516,41.4,219,0,0,0,0,0,0
H38909,2,299.3,310.0,1373,44.8,221,0,0,0,0,0,0
M24356,1,299.2,310.0,1349,50.4,226,0,0,0,0,0,0
H38911,2,299.1,309.9,1443,40.3,0,0,0,0,0,0,0
H38912,2,299.2,310.1,1542,36.1,5,0,0,0,0,0,0
L56679,0,299.2,310.1,1534,37.7,10,0,0,0,0,0,0
L56680,0,299.2,310.2,1697,30.6,12,0,0,0,0,0,0
L56681,0,299.3,310.3,1396,47.4,14,0,0,0,0,0,0
L56682,0,299.3,310.2,1495,49.2,16,0,0,0,0,0,0
M24363,1,299.2,310.3,1551,44.8,18,0,0,0,0,0,0
L56684,0,299.2,310.3,1440,47.0,21,0,0,0,0,0,0
L56685,0,299.2,310.3,1429,40.1,23,0,0,0,0,0,0
H38920,2,299.3,310.4,1548,41.6,25,0,0,0,0,0,0
L56687,0,299.3,310.5,1505,38.8,30,0,0,0,0,0,0
L56688,0,299.2,310.4,1611,36.4,32,0,0,0,0,0,0
M24369,1,299.2,310.4,1502,39.8,34,0,0,0,0,0,0
M24370,1,299.2,310.4,1504,43.3,37,0,0,0,0,0,0
L56691,0,299.1,310.3,1449,40.7,40,0,0,0,0,0,0
L56692,0,299.0,310.2,1575,37.8,42,0,0,0,0,0,0
M24373,1,299.0,310.2,1598,33.4,44,0,0,0,0,0,0
L56694,0,299.0,310.1,1416,45.9,47,0,0,0,0,0,0
L56695,0,299.0,310.2,1682,28.8,49,0,0,0,0,0,0
L56696,0,298.9,310.1,1341,54.5,51,0,0,0,0,0,0
L56697,0,298.9,310.1,1523,39.1,53,0,0,0,0,0,0
L56698,0,299.0,310.1,1580,41.9,55,0,0,0,0,0,0
L56699,0,299.0,310.1,1531,36.0,57,0,0,0,0,0,0
L56700,0,299.0,310.1,1375,48.9,59,0,0,0,0,0,0
M24381,1,298.9,310.1,1484,40.4,61,0,0,0,0,0,0
M24382,1,299.0,310.2,1657,32.3,64,0,0,0,0,0,0
L56703,0,299.0,310.2,1494,40.6,67,0,0,0,0,0,0
H38938,2,299.0,310.3,1658,27.6,69,0,0,0,0,0,0
L56705,0,299.1,310.3,1411,42.1,74,0,0,0,0,0,0
M24386,1,299.2,310.4,1395,55.4,76,0,0,0,0,0,0
L56707,0,299.1,310.4,1550,43.9,79,0,0,0,0,0,0
M24388,1,299.1,310.3,1233,59.0,81,0,0,0,0,0,0
L56709,0,299.1,310.3,1459,46.7,84,0,0,0,0,0,0
H38944,2,299.1,310.4,1405,53.6,86,0,0,0,0,0,0
L56711,0,299.2,310.5,1458,44.1,91,0,0,0,0,0,0
L56712,0,299.2,310.5,1384,48.7,93,0,0,0,0,0,0
L56713,0,299.2,310.5,1705,29.5,95,0,0,0,0,0,0
L56714,0,299.3,310.6,1443,45.7,97,0,0,0,0,0,0
M24395,1,299.3,310.6,1609,31.4,99,0,0,0,0,0,0
L56716,0,299.3,310.5,1818,26.0,102,0,0,0,0,0,0
M24397,1,299.3,310.6,1457,42.1,104,0,0,0,0,0,0
L56718,0,299.3,310.6,1480,45.1,107,0,0,0,0,0,0
L56719,0,299.4,310.8,1424,47.7,109,0,0,0,0,0,0
M24400,1,299.4,310.8,1628,40.2,111,0,0,0,0,0,0
M24401,1,299.5,310.8,1754,31.3,114,0,0,0,0,0,0
L56722,0,299.6,310.9,1716,28.5,117,0,0,0,0,0,0
M24403,1,299.5,310.9,1378,48.7,119,0,0,0,0,0,0
L56724,0,299.6,311.0,1708,31.0,122,0,0,0,0,0,0
L56725,0,299.6,311.0,1430,38.3,124,0,0,0,0,0,0
M24406,1,299.7,311.2,1560,43.9,126,0,0,0,0,0,0
L56727,0,299.6,311.1,1679,30.7,129,0,0,0,0,0,0
L56728,0,299.6,311.1,1521,37.2,131,0,0,0,0,0,0
M24409,1,299.6,311.1,1649,33.8,133,0,0,0,0,0,0
M24410,1,299.5,311.0,1451,43.3,136,0,0,0,0,0,0
L56731,0,299.4,310.8,1391,48.9,139,0,0,0,0,0,0
M24412,1,299.3,310.8,1523,40.9,141,0,0,0,0,0,0
L56733,0,299.3,310.7,1495,39.2,144,0,0,0,0,0,0
M24414,1,299.3,310.7,1440,45.5,146,0,0,0,0,0,0
H38969,2,299.4,310.8,1585,31.4,149,0,0,0,0,0,0
L56736,0,299.5,310.8,1374,48.3,154,0,0,0,0,0,0
M24417,1,299.5,310.8,1507,40.2,156,0,0,0,0,0,0
M24418,1,299.5,310.9,1577,34.6,159,0,0,0,0,0,0
L56739,0,299.5,310.9,1496,38.5,162,0,0,0,0,0,0
L56740,0,299.6,310.9,1487,42.5,164,0,0,0,0,0,0
L56741,0,299.6,310.9,1853,26.3,166,0,0,0,0,0,0
M24422,1,299.7,311.0,1435,50.1,168,0,0,0,0,0,0
M24423,1,299.8,311.1,1763,25.5,171,0,0,0,0,0,0
L56744,0,299.8,311.1,1820,24.9,174,0,0,0,0,0,0
M24425,1,299.8,311.1,1498,38.1,176,0,0,0,0,0,0
L56746,0,299.8,311.1,1603,35.1,179,0,0,0,0,0,0
L56747,0,299.8,311.1,1412,42.5,181,0,0,0,0,0,0
L56748,0,299.8,311.1,1588,38.0,183,0,0,0,0,0,0
M24429,1,299.8,311.0,1948,20.0,185,0,0,0,0,0,0
L56750,0,299.7,310.9,1384,48.2,188,0,0,0,0,0,0
L56751,0,299.7,310.8,1589,36.0,190,0,0,0,0,0,0
M24432,1,299.7,310.8,1405,47.6,192,0,0,0,0,0,0
